"rt","key_press","trial_type","trial_index","trial_index_global","time_elapsed","internal_chunk_id","subject","stimulus","responses"
1510,70,"single-stim",107,108,1710812,"0-0","s18","img/Slide10.png",""
998,70,"single-stim",108,109,1712212,"0-0","s18","img/Slide03.png",""
486,70,"single-stim",109,110,1713100,"0-0","s18","img/Slide03.png",""
1078,74,"single-stim",110,111,1714580,"0-0","s18","img/Slide20.png",""
718,74,"single-stim",111,112,1715699,"0-0","s18","img/Slide23.png",""
471,74,"single-stim",112,113,1716571,"0-0","s18","img/Slide22.png",""
1694,74,"single-stim",113,114,1718667,"0-0","s18","img/Slide13.png",""
1510,70,"single-stim",114,115,1720579,"0-0","s18","img/Slide27.png",""
1974,74,"single-stim",115,116,1722955,"0-0","s18","img/Slide20.png",""
591,74,"single-stim",116,117,1723947,"0-0","s18","img/Slide07.png",""
1063,70,"single-stim",117,118,1725411,"0-0","s18","img/Slide29.png",""
703,70,"single-stim",118,119,1726515,"0-0","s18","img/Slide02.png",""
1327,74,"single-stim",119,120,1728243,"0-0","s18","img/Slide13.png",""
106988,NA,"survey-text",0,121,1835636,"0-0","s18","","{""Q0"":""Yes, at some parts it was hard to gauge which dots were bigger and it get monotonous at times"",""Q1"":""Initially I only looked at which dot was largest, but then I realized the sentence said \""dots,\"" so I started making sure that the two largest dots were both red."",""Q2"":""No""}"
14392,49,"single-stim",0,122,1851030,"0-0","s18","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
1618984,32,"text",0,0,1618987,"0-0","s19","",""
3920,70,"single-stim",0,1,1623913,"0-0","s19","img/Slide03.png",""
5837,74,"single-stim",1,2,1630153,"0-0","s19","img/Slide28.png",""
3181,74,"single-stim",2,3,1633736,"0-0","s19","img/Slide24.png",""
4255,74,"single-stim",3,4,1638392,"0-0","s19","img/Slide17.png",""
2655,70,"single-stim",4,5,1641448,"0-0","s19","img/Slide02.png",""
4110,74,"single-stim",5,6,1645960,"0-0","s19","img/Slide12.png",""
6790,74,"single-stim",6,7,1653152,"0-0","s19","img/Slide10.png",""
3798,70,"single-stim",7,8,1657352,"0-0","s19","img/Slide29.png",""
5862,70,"single-stim",8,9,1663616,"0-0","s19","img/Slide27.png",""
2150,74,"single-stim",9,10,1666168,"0-0","s19","img/Slide22.png",""
3222,74,"single-stim",10,11,1669792,"0-0","s19","img/Slide12.png",""
2486,74,"single-stim",11,12,1672680,"0-0","s19","img/Slide25.png",""
2174,70,"single-stim",12,13,1675256,"0-0","s19","img/Slide05.png",""
1367,70,"single-stim",13,14,1677024,"0-0","s19","img/Slide05.png",""
1911,74,"single-stim",14,15,1679336,"0-0","s19","img/Slide20.png",""
2118,74,"single-stim",15,16,1681856,"0-0","s19","img/Slide09.png",""
1822,74,"single-stim",16,17,1684080,"0-0","s19","img/Slide08.png",""
1582,74,"single-stim",17,18,1686064,"0-0","s19","img/Slide25.png",""
2446,70,"single-stim",18,19,1688912,"0-0","s19","img/Slide28.png",""
1950,70,"single-stim",19,20,1691264,"0-0","s19","img/Slide29.png",""
2119,74,"single-stim",20,21,1693784,"0-0","s19","img/Slide10.png",""
2102,70,"single-stim",21,22,1696288,"0-0","s19","img/Slide04.png",""
1310,74,"single-stim",22,23,1698000,"0-0","s19","img/Slide22.png",""
1622,74,"single-stim",23,24,1700024,"0-0","s19","img/Slide14.png",""
2206,74,"single-stim",24,25,1702633,"0-0","s19","img/Slide10.png",""
2942,74,"single-stim",25,26,1705976,"0-0","s19","img/Slide09.png",""
1190,70,"single-stim",26,27,1707568,"0-0","s19","img/Slide02.png",""
1238,74,"single-stim",27,28,1709208,"0-0","s19","img/Slide15.png",""
2438,74,"single-stim",28,29,1712048,"0-0","s19","img/Slide07.png",""
1734,74,"single-stim",29,30,1714184,"0-0","s19","img/Slide20.png",""
2910,74,"single-stim",30,31,1717496,"0-0","s19","img/Slide17.png",""
1703,74,"single-stim",31,32,1719600,"0-0","s19","img/Slide13.png",""
983,74,"single-stim",32,33,1720984,"0-0","s19","img/Slide19.png",""
2550,74,"single-stim",33,34,1723936,"0-0","s19","img/Slide08.png",""
2046,74,"single-stim",34,35,1726384,"0-0","s19","img/Slide08.png",""
1167,74,"single-stim",35,36,1727952,"0-0","s19","img/Slide24.png",""
1734,74,"single-stim",36,37,1730088,"0-0","s19","img/Slide09.png",""
1534,74,"single-stim",37,38,1732024,"0-0","s19","img/Slide13.png",""
1302,74,"single-stim",38,39,1733728,"0-0","s19","img/Slide18.png",""
1342,70,"single-stim",39,40,1735472,"0-0","s19","img/Slide03.png",""
1382,70,"single-stim",40,41,1737256,"0-0","s19","img/Slide27.png",""
2102,74,"single-stim",41,42,1739760,"0-0","s19","img/Slide07.png",""
1334,74,"single-stim",42,43,1741496,"0-0","s19","img/Slide22.png",""
1318,74,"single-stim",43,44,1743216,"0-0","s19","img/Slide25.png",""
1350,70,"single-stim",44,45,1744968,"0-0","s19","img/Slide02.png",""
1694,70,"single-stim",45,46,1747064,"0-0","s19","img/Slide28.png",""
2950,74,"single-stim",46,47,1750416,"0-0","s19","img/Slide19.png",""
798,74,"single-stim",47,48,1751616,"0-0","s19","img/Slide24.png",""
1270,74,"single-stim",48,49,1753288,"0-0","s19","img/Slide13.png",""
1110,70,"single-stim",49,50,1754800,"0-0","s19","img/Slide29.png",""
1006,74,"single-stim",50,51,1756208,"0-0","s19","img/Slide23.png",""
831,74,"single-stim",51,52,1757440,"0-0","s19","img/Slide23.png",""
1334,74,"single-stim",52,53,1759176,"0-0","s19","img/Slide08.png",""
1999,74,"single-stim",53,54,1761576,"0-0","s19","img/Slide09.png",""
719,74,"single-stim",54,55,1762696,"0-0","s19","img/Slide25.png",""
1278,70,"single-stim",55,56,1764376,"0-0","s19","img/Slide03.png",""
1110,70,"single-stim",56,57,1765888,"0-0","s19","img/Slide28.png",""
2638,74,"single-stim",57,58,1768928,"0-0","s19","img/Slide12.png",""
1598,74,"single-stim",58,59,1770928,"0-0","s19","img/Slide20.png",""
1814,74,"single-stim",59,60,1773144,"0-0","s19","img/Slide15.png",""
1078,70,"single-stim",60,61,1774624,"0-0","s19","img/Slide02.png",""
1342,74,"single-stim",61,62,1776368,"0-0","s19","img/Slide17.png",""
2590,70,"single-stim",62,63,1779360,"0-0","s19","img/Slide03.png",""
1983,74,"single-stim",63,64,1781744,"0-0","s19","img/Slide07.png",""
2502,74,"single-stim",64,65,1784649,"0-0","s19","img/Slide14.png",""
790,74,"single-stim",65,66,1785841,"0-0","s19","img/Slide23.png",""
1942,74,"single-stim",66,67,1788184,"0-0","s19","img/Slide08.png",""
679,74,"single-stim",67,68,1789264,"0-0","s19","img/Slide23.png",""
1486,74,"single-stim",68,69,1791152,"0-0","s19","img/Slide10.png",""
630,74,"single-stim",69,70,1792184,"0-0","s19","img/Slide22.png",""
926,70,"single-stim",70,71,1793512,"0-0","s19","img/Slide04.png",""
934,74,"single-stim",71,72,1794848,"0-0","s19","img/Slide17.png",""
1103,74,"single-stim",72,73,1796352,"0-0","s19","img/Slide17.png",""
1182,74,"single-stim",73,74,1797936,"0-0","s19","img/Slide15.png",""
999,70,"single-stim",74,75,1799336,"0-0","s19","img/Slide05.png",""
918,70,"single-stim",75,76,1800656,"0-0","s19","img/Slide30.png",""
1062,74,"single-stim",76,77,1802120,"0-0","s19","img/Slide07.png",""
974,74,"single-stim",77,78,1803496,"0-0","s19","img/Slide15.png",""
2110,74,"single-stim",78,79,1806008,"0-0","s19","img/Slide18.png",""
1758,70,"single-stim",79,80,1808168,"0-0","s19","img/Slide27.png",""
1790,70,"single-stim",80,81,1810360,"0-0","s19","img/Slide03.png",""
1966,74,"single-stim",81,82,1812728,"0-0","s19","img/Slide13.png",""
1214,74,"single-stim",82,83,1814344,"0-0","s19","img/Slide19.png",""
1718,70,"single-stim",83,84,1816464,"0-0","s19","img/Slide29.png",""
1486,74,"single-stim",84,85,1818352,"0-0","s19","img/Slide09.png",""
966,74,"single-stim",85,86,1819720,"0-0","s19","img/Slide23.png",""
1566,74,"single-stim",86,87,1821688,"0-0","s19","img/Slide20.png",""
750,74,"single-stim",87,88,1822840,"0-0","s19","img/Slide24.png",""
1231,74,"single-stim",88,89,1824472,"0-0","s19","img/Slide18.png",""
1118,74,"single-stim",89,90,1825992,"0-0","s19","img/Slide24.png",""
1439,74,"single-stim",90,91,1827832,"0-0","s19","img/Slide10.png",""
1359,74,"single-stim",91,92,1829592,"0-0","s19","img/Slide18.png",""
1126,74,"single-stim",92,93,1831120,"0-0","s19","img/Slide19.png",""
998,70,"single-stim",93,94,1832520,"0-0","s19","img/Slide29.png",""
1599,74,"single-stim",94,95,1834520,"0-0","s19","img/Slide14.png",""
1278,74,"single-stim",95,96,1836200,"0-0","s19","img/Slide07.png",""
902,70,"single-stim",96,97,1837504,"0-0","s19","img/Slide05.png",""
974,70,"single-stim",97,98,1838880,"0-0","s19","img/Slide04.png",""
1382,74,"single-stim",98,99,1840664,"0-0","s19","img/Slide20.png",""
1574,74,"single-stim",99,100,1842640,"0-0","s19","img/Slide13.png",""
1046,70,"single-stim",100,101,1844088,"0-0","s19","img/Slide04.png",""
1270,70,"single-stim",101,102,1845760,"0-0","s19","img/Slide27.png",""
1542,70,"single-stim",102,103,1847704,"0-0","s19","img/Slide15.png",""
870,70,"single-stim",103,104,1848976,"0-0","s19","img/Slide28.png",""
766,70,"single-stim",104,105,1850144,"0-0","s19","img/Slide30.png",""
846,70,"single-stim",105,106,1851392,"0-0","s19","img/Slide04.png",""
694,70,"single-stim",106,107,1852488,"0-0","s19","img/Slide30.png",""
814,70,"single-stim",107,108,1853704,"0-0","s19","img/Slide02.png",""
1430,74,"single-stim",108,109,1855536,"0-0","s19","img/Slide25.png",""
910,74,"single-stim",109,110,1856848,"0-0","s19","img/Slide22.png",""
1558,74,"single-stim",110,111,1858808,"0-0","s19","img/Slide19.png",""
1862,74,"single-stim",111,112,1861072,"0-0","s19","img/Slide12.png",""
1006,70,"single-stim",112,113,1862480,"0-0","s19","img/Slide30.png",""
1606,74,"single-stim",113,114,1864488,"0-0","s19","img/Slide14.png",""
1094,74,"single-stim",114,115,1865984,"0-0","s19","img/Slide12.png",""
830,70,"single-stim",115,116,1867216,"0-0","s19","img/Slide30.png",""
2846,74,"single-stim",116,117,1870464,"0-0","s19","img/Slide18.png",""
1486,70,"single-stim",117,118,1872352,"0-0","s19","img/Slide27.png",""
1142,74,"single-stim",118,119,1873896,"0-0","s19","img/Slide14.png",""
758,70,"single-stim",119,120,1875056,"0-0","s19","img/Slide05.png",""
148237,NA,"survey-text",0,121,2023698,"0-0","s19","","{""Q0"":""At first, I was caught off guard because I realized that not all of the red dots had to be the bigger than the blue dots for the statement to be true: only two or more had to be larger than the biggest blue dot."",""Q1"":""The examples that I believed matched were the pictures in which two or more red dots were larger than the largest blue dot."",""Q2"":""N/A""}"
31998,49,"single-stim",0,122,2056698,"0-0","s19","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
2461278,70,"text",0,0,2461281,"0-0","s20","",""
2432,70,"single-stim",0,1,2464719,"0-0","s20","img/Slide28.png",""
2021,74,"single-stim",1,2,2467143,"0-0","s20","img/Slide20.png",""
1582,74,"single-stim",2,3,2469126,"0-0","s20","img/Slide24.png",""
1838,74,"single-stim",3,4,2471366,"0-0","s20","img/Slide07.png",""
1759,74,"single-stim",4,5,2473526,"0-0","s20","img/Slide20.png",""
1918,74,"single-stim",5,6,2475846,"0-0","s20","img/Slide19.png",""
1110,70,"single-stim",6,7,2477358,"0-0","s20","img/Slide02.png",""
1031,74,"single-stim",7,8,2478790,"0-0","s20","img/Slide23.png",""
935,70,"single-stim",8,9,2480126,"0-0","s20","img/Slide04.png",""
1558,70,"single-stim",9,10,2482086,"0-0","s20","img/Slide09.png",""
1046,74,"single-stim",10,11,2483534,"0-0","s20","img/Slide25.png",""
1486,70,"single-stim",11,12,2485422,"0-0","s20","img/Slide12.png",""
1439,70,"single-stim",12,13,2487262,"0-0","s20","img/Slide10.png",""
1071,74,"single-stim",13,14,2488734,"0-0","s20","img/Slide20.png",""
1357,70,"single-stim",14,15,2490494,"0-0","s20","img/Slide12.png",""
1262,70,"single-stim",15,16,2492158,"0-0","s20","img/Slide03.png",""
1303,74,"single-stim",16,17,2493862,"0-0","s20","img/Slide12.png",""
1382,74,"single-stim",17,18,2495646,"0-0","s20","img/Slide20.png",""
2166,74,"single-stim",18,19,2498214,"0-0","s20","img/Slide07.png",""
1910,74,"single-stim",19,20,2500525,"0-0","s20","img/Slide07.png",""
2942,74,"single-stim",20,21,2503869,"0-0","s20","img/Slide15.png",""
1382,74,"single-stim",21,22,2505653,"0-0","s20","img/Slide23.png",""
1983,70,"single-stim",22,23,2508037,"0-0","s20","img/Slide29.png",""
3206,70,"single-stim",23,24,2511645,"0-0","s20","img/Slide28.png",""
1646,70,"single-stim",24,25,2513693,"0-0","s20","img/Slide27.png",""
1782,70,"single-stim",25,26,2515877,"0-0","s20","img/Slide27.png",""
1166,74,"single-stim",26,27,2517445,"0-0","s20","img/Slide23.png",""
1294,74,"single-stim",27,28,2519141,"0-0","s20","img/Slide12.png",""
1567,70,"single-stim",28,29,2521109,"0-0","s20","img/Slide03.png",""
1159,74,"single-stim",29,30,2522669,"0-0","s20","img/Slide07.png",""
2422,74,"single-stim",30,31,2525492,"0-0","s20","img/Slide08.png",""
1246,70,"single-stim",31,32,2527141,"0-0","s20","img/Slide27.png",""
1134,74,"single-stim",32,33,2528677,"0-0","s20","img/Slide24.png",""
1397,74,"single-stim",33,34,2530476,"0-0","s20","img/Slide08.png",""
1086,74,"single-stim",34,35,2531964,"0-0","s20","img/Slide25.png",""
1750,70,"single-stim",35,36,2534116,"0-0","s20","img/Slide03.png",""
998,74,"single-stim",36,37,2535516,"0-0","s20","img/Slide13.png",""
999,70,"single-stim",37,38,2536916,"0-0","s20","img/Slide05.png",""
1398,74,"single-stim",38,39,2538716,"0-0","s20","img/Slide18.png",""
1422,70,"single-stim",39,40,2540540,"0-0","s20","img/Slide28.png",""
1262,70,"single-stim",40,41,2542204,"0-0","s20","img/Slide15.png",""
1406,74,"single-stim",41,42,2544012,"0-0","s20","img/Slide08.png",""
1254,70,"single-stim",42,43,2545668,"0-0","s20","img/Slide27.png",""
1030,70,"single-stim",43,44,2547100,"0-0","s20","img/Slide04.png",""
2270,74,"single-stim",44,45,2549772,"0-0","s20","img/Slide10.png",""
1261,74,"single-stim",45,46,2551436,"0-0","s20","img/Slide13.png",""
1158,74,"single-stim",46,47,2552995,"0-0","s20","img/Slide24.png",""
1150,70,"single-stim",47,48,2554548,"0-0","s20","img/Slide30.png",""
1006,70,"single-stim",48,49,2555956,"0-0","s20","img/Slide04.png",""
1270,74,"single-stim",49,50,2557627,"0-0","s20","img/Slide25.png",""
1166,74,"single-stim",50,51,2559195,"0-0","s20","img/Slide13.png",""
1302,74,"single-stim",51,52,2560899,"0-0","s20","img/Slide09.png",""
966,74,"single-stim",52,53,2562267,"0-0","s20","img/Slide05.png",""
1022,70,"single-stim",53,54,2563691,"0-0","s20","img/Slide02.png",""
1342,70,"single-stim",54,55,2565435,"0-0","s20","img/Slide03.png",""
942,74,"single-stim",55,56,2566779,"0-0","s20","img/Slide24.png",""
783,70,"single-stim",56,57,2567963,"0-0","s20","img/Slide04.png",""
1014,74,"single-stim",57,58,2569379,"0-0","s20","img/Slide25.png",""
1326,74,"single-stim",58,59,2571107,"0-0","s20","img/Slide14.png",""
1446,74,"single-stim",59,60,2572955,"0-0","s20","img/Slide13.png",""
2086,74,"single-stim",60,61,2575443,"0-0","s20","img/Slide19.png",""
1823,74,"single-stim",61,62,2577667,"0-0","s20","img/Slide14.png",""
2279,74,"single-stim",62,63,2580347,"0-0","s20","img/Slide15.png",""
959,70,"single-stim",63,64,2581707,"0-0","s20","img/Slide02.png",""
1087,74,"single-stim",64,65,2583195,"0-0","s20","img/Slide17.png",""
1333,74,"single-stim",65,66,2584931,"0-0","s20","img/Slide14.png",""
1342,74,"single-stim",66,67,2586675,"0-0","s20","img/Slide28.png",""
1109,74,"single-stim",67,68,2588187,"0-0","s20","img/Slide22.png",""
1470,74,"single-stim",68,69,2590058,"0-0","s20","img/Slide08.png",""
1591,74,"single-stim",69,70,2592050,"0-0","s20","img/Slide09.png",""
1606,74,"single-stim",70,71,2594058,"0-0","s20","img/Slide14.png",""
862,70,"single-stim",71,72,2595322,"0-0","s20","img/Slide24.png",""
878,70,"single-stim",72,73,2596602,"0-0","s20","img/Slide29.png",""
1902,74,"single-stim",73,74,2598906,"0-0","s20","img/Slide23.png",""
1791,74,"single-stim",74,75,2601098,"0-0","s20","img/Slide18.png",""
1598,70,"single-stim",75,76,2603098,"0-0","s20","img/Slide15.png",""
854,74,"single-stim",76,77,2604354,"0-0","s20","img/Slide17.png",""
998,70,"single-stim",77,78,2605754,"0-0","s20","img/Slide30.png",""
2071,70,"single-stim",78,79,2608226,"0-0","s20","img/Slide30.png",""
1615,74,"single-stim",79,80,2610242,"0-0","s20","img/Slide15.png",""
1302,74,"single-stim",80,81,2611946,"0-0","s20","img/Slide09.png",""
1030,74,"single-stim",81,82,2613378,"0-0","s20","img/Slide13.png",""
1119,74,"single-stim",82,83,2614898,"0-0","s20","img/Slide22.png",""
1534,74,"single-stim",83,84,2616834,"0-0","s20","img/Slide10.png",""
1806,74,"single-stim",84,85,2619042,"0-0","s20","img/Slide23.png",""
1247,74,"single-stim",85,86,2620689,"0-0","s20","img/Slide10.png",""
1790,74,"single-stim",86,87,2622881,"0-0","s20","img/Slide19.png",""
1150,70,"single-stim",87,88,2624433,"0-0","s20","img/Slide05.png",""
934,74,"single-stim",88,89,2625769,"0-0","s20","img/Slide20.png",""
791,70,"single-stim",89,90,2626961,"0-0","s20","img/Slide02.png",""
1126,70,"single-stim",90,91,2628489,"0-0","s20","img/Slide29.png",""
1158,74,"single-stim",91,92,2630049,"0-0","s20","img/Slide14.png",""
2358,74,"single-stim",92,93,2632809,"0-0","s20","img/Slide03.png",""
2526,70,"single-stim",93,94,2635737,"0-0","s20","img/Slide29.png",""
1790,70,"single-stim",94,95,2637929,"0-0","s20","img/Slide28.png",""
1430,74,"single-stim",95,96,2639761,"0-0","s20","img/Slide12.png",""
1118,74,"single-stim",96,97,2641281,"0-0","s20","img/Slide22.png",""
863,70,"single-stim",97,98,2642545,"0-0","s20","img/Slide02.png",""
2175,74,"single-stim",98,99,2645121,"0-0","s20","img/Slide10.png",""
1271,70,"single-stim",99,100,2646793,"0-0","s20","img/Slide05.png",""
1816,70,"single-stim",100,101,2649009,"0-0","s20","img/Slide05.png",""
1127,74,"single-stim",101,102,2650537,"0-0","s20","img/Slide22.png",""
1422,70,"single-stim",102,103,2652360,"0-0","s20","img/Slide30.png",""
1230,74,"single-stim",103,104,2653992,"0-0","s20","img/Slide17.png",""
1519,70,"single-stim",104,105,2655912,"0-0","s20","img/Slide27.png",""
1414,74,"single-stim",105,106,2657728,"0-0","s20","img/Slide08.png",""
1438,74,"single-stim",106,107,2659568,"0-0","s20","img/Slide19.png",""
1078,70,"single-stim",107,108,2661048,"0-0","s20","img/Slide04.png",""
1070,74,"single-stim",108,109,2662520,"0-0","s20","img/Slide17.png",""
918,74,"single-stim",109,110,2663840,"0-0","s20","img/Slide22.png",""
1326,74,"single-stim",110,111,2665568,"0-0","s20","img/Slide18.png",""
1230,70,"single-stim",111,112,2667200,"0-0","s20","img/Slide30.png",""
1222,74,"single-stim",112,113,2668824,"0-0","s20","img/Slide17.png",""
1382,74,"single-stim",113,114,2670608,"0-0","s20","img/Slide19.png",""
1190,74,"single-stim",114,115,2672200,"0-0","s20","img/Slide07.png",""
1470,74,"single-stim",115,116,2674072,"0-0","s20","img/Slide25.png",""
1318,74,"single-stim",116,117,2675792,"0-0","s20","img/Slide18.png",""
1462,74,"single-stim",117,118,2677656,"0-0","s20","img/Slide18.png",""
1382,74,"single-stim",118,119,2679440,"0-0","s20","img/Slide09.png",""
1182,70,"single-stim",119,120,2681024,"0-0","s20","img/Slide29.png",""
76486,NA,"survey-text",0,121,2757915,"0-0","s20","","{""Q0"":""A little bit; sometimes my mind would trail off and I would accidentally click a wrong key"",""Q1"":""I generally based my answers off of whether or not the two largest dots were red"",""Q2"":""""}"
20615,49,"single-stim",0,122,2779532,"0-0","s20","<p style=""font-size:30px; text-align:center"">Thanks for participating!</p>",""
5540547,32,"text",0,0,5540550,"0-0","s21","",""
4417,70,"single-stim",0,1,5545972,"0-0","s21","img/Slide30.png",""
3668,70,"single-stim",1,2,5550044,"0-0","s21","img/Slide09.png",""
3173,70,"single-stim",2,3,5553619,"0-0","s21","img/Slide13.png",""
4518,70,"single-stim",3,4,5558539,"0-0","s21","img/Slide05.png",""
3014,70,"single-stim",4,5,5561955,"0-0","s21","img/Slide30.png",""
1230,70,"single-stim",5,6,5563587,"0-0","s21","img/Slide29.png",""
1182,70,"single-stim",6,7,5565171,"0-0","s21","img/Slide14.png",""
1974,74,"single-stim",7,8,5567547,"0-0","s21","img/Slide23.png",""
1030,70,"single-stim",8,9,5568979,"0-0","s21","img/Slide08.png",""
1270,74,"single-stim",9,10,5570651,"0-0","s21","img/Slide20.png",""
1478,74,"single-stim",10,11,5572531,"0-0","s21","img/Slide18.png",""
1126,74,"single-stim",11,12,5574059,"0-0","s21","img/Slide19.png",""
1174,74,"single-stim",12,13,5575635,"0-0","s21","img/Slide19.png",""
1063,70,"single-stim",13,14,5577099,"0-0","s21","img/Slide10.png",""
1135,74,"single-stim",14,15,5578635,"0-0","s21","img/Slide24.png",""
1950,70,"single-stim",15,16,5580987,"0-0","s21","img/Slide15.png",""
1462,70,"single-stim",16,17,5582850,"0-0","s21","img/Slide07.png",""
3390,70,"single-stim",17,18,5586642,"0-0","s21","img/Slide13.png",""
1390,74,"single-stim",18,19,5588434,"0-0","s21","img/Slide24.png",""
774,70,"single-stim",19,20,5589610,"0-0","s21","img/Slide10.png",""
1398,70,"single-stim",20,21,5591410,"0-0","s21","img/Slide13.png",""
3302,70,"single-stim",21,22,5595114,"0-0","s21","img/Slide12.png",""
1750,70,"single-stim",22,23,5597266,"0-0","s21","img/Slide07.png",""
662,70,"single-stim",23,24,5598330,"0-0","s21","img/Slide15.png",""
1046,70,"single-stim",24,25,5599778,"0-0","s21","img/Slide12.png",""
782,70,"single-stim",25,26,5600962,"0-0","s21","img/Slide27.png",""
719,70,"single-stim",26,27,5602082,"0-0","s21","img/Slide05.png",""
1143,70,"single-stim",27,28,5603626,"0-0","s21","img/Slide03.png",""
1559,74,"single-stim",28,29,5605586,"0-0","s21","img/Slide24.png",""
670,70,"single-stim",29,30,5606658,"0-0","s21","img/Slide09.png",""
559,70,"single-stim",30,31,5607618,"0-0","s21","img/Slide30.png",""
486,70,"single-stim",31,32,5608506,"0-0","s21","img/Slide10.png",""
583,70,"single-stim",32,33,5609490,"0-0","s21","img/Slide27.png",""
798,70,"single-stim",33,34,5610690,"0-0","s21","img/Slide29.png",""
591,74,"single-stim",34,35,5611682,"0-0","s21","img/Slide25.png",""
678,70,"single-stim",35,36,5612762,"0-0","s21","img/Slide15.png",""
687,70,"single-stim",36,37,5613849,"0-0","s21","img/Slide02.png",""
838,74,"single-stim",37,38,5615089,"0-0","s21","img/Slide22.png",""
726,74,"single-stim",38,39,5616217,"0-0","s21","img/Slide24.png",""
614,70,"single-stim",39,40,5617233,"0-0","s21","img/Slide08.png",""
646,70,"single-stim",40,41,5618281,"0-0","s21","img/Slide02.png",""
734,74,"single-stim",41,42,5619417,"0-0","s21","img/Slide19.png",""
1126,70,"single-stim",42,43,5620945,"0-0","s21","img/Slide07.png",""
654,74,"single-stim",43,44,5622001,"0-0","s21","img/Slide17.png",""
743,70,"single-stim",44,45,5623145,"0-0","s21","img/Slide05.png",""
998,74,"single-stim",45,46,5624545,"0-0","s21","img/Slide17.png",""
639,70,"single-stim",46,47,5625585,"0-0","s21","img/Slide30.png",""
678,74,"single-stim",47,48,5626665,"0-0","s21","img/Slide17.png",""
1478,70,"single-stim",48,49,5628545,"0-0","s21","img/Slide04.png",""
854,70,"single-stim",49,50,5629801,"0-0","s21","img/Slide27.png",""
894,74,"single-stim",50,51,5631097,"0-0","s21","img/Slide22.png",""
2174,74,"single-stim",51,52,5633673,"0-0","s21","img/Slide18.png",""
2774,74,"single-stim",52,53,5636849,"0-0","s21","img/Slide23.png",""
1551,70,"single-stim",53,54,5638801,"0-0","s21","img/Slide14.png",""
1029,70,"single-stim",54,55,5640233,"0-0","s21","img/Slide27.png",""
1910,70,"single-stim",55,56,5642544,"0-0","s21","img/Slide14.png",""
542,74,"single-stim",56,57,5643489,"0-0","s21","img/Slide25.png",""
2342,70,"single-stim",57,58,5646232,"0-0","s21","img/Slide13.png",""
702,70,"single-stim",58,59,5647336,"0-0","s21","img/Slide15.png",""
1006,70,"single-stim",59,60,5648744,"0-0","s21","img/Slide08.png",""
550,74,"single-stim",60,61,5649696,"0-0","s21","img/Slide20.png",""
582,70,"single-stim",61,62,5650680,"0-0","s21","img/Slide29.png",""
638,70,"single-stim",62,63,5651720,"0-0","s21","img/Slide14.png",""
542,70,"single-stim",63,64,5652664,"0-0","s21","img/Slide15.png",""
710,74,"single-stim",64,65,5653777,"0-0","s21","img/Slide23.png",""
741,70,"single-stim",65,66,5654920,"0-0","s21","img/Slide27.png",""
734,74,"single-stim",66,67,5656056,"0-0","s21","img/Slide22.png",""
934,70,"single-stim",67,68,5657392,"0-0","s21","img/Slide08.png",""
463,70,"single-stim",68,69,5658256,"0-0","s21","img/Slide10.png",""
966,70,"single-stim",69,70,5659624,"0-0","s21","img/Slide13.png",""
542,74,"single-stim",70,71,5660568,"0-0","s21","img/Slide17.png",""
822,74,"single-stim",71,72,5661792,"0-0","s21","img/Slide25.png",""
598,74,"single-stim",72,73,5662792,"0-0","s21","img/Slide25.png",""
630,70,"single-stim",73,74,5663824,"0-0","s21","img/Slide03.png",""
806,70,"single-stim",74,75,5665032,"0-0","s21","img/Slide05.png",""
822,70,"single-stim",75,76,5666256,"0-0","s21","img/Slide07.png",""
687,70,"single-stim",76,77,5667344,"0-0","s21","img/Slide04.png",""
735,70,"single-stim",77,78,5668480,"0-0","s21","img/Slide03.png",""
558,70,"single-stim",78,79,5669440,"0-0","s21","img/Slide02.png",""
544,70,"single-stim",79,80,5670384,"0-0","s21","img/Slide10.png",""
534,70,"single-stim",80,81,5671320,"0-0","s21","img/Slide29.png",""
950,70,"single-stim",81,82,5672671,"0-0","s21","img/Slide12.png",""
646,70,"single-stim",82,83,5673720,"0-0","s21","img/Slide28.png",""
590,74,"single-stim",83,84,5674711,"0-0","s21","img/Slide19.png",""
534,74,"single-stim",84,85,5675647,"0-0","s21","img/Slide17.png",""
542,70,"single-stim",85,86,5676592,"0-0","s21","img/Slide04.png",""
1398,70,"single-stim",86,87,5678391,"0-0","s21","img/Slide14.png",""
2118,70,"single-stim",87,88,5680911,"0-0","s21","img/Slide09.png",""
910,74,"single-stim",88,89,5682223,"0-0","s21","img/Slide20.png",""
614,74,"single-stim",89,90,5683239,"0-0","s21","img/Slide18.png",""
518,74,"single-stim",90,91,5684159,"0-0","s21","img/Slide25.png",""
726,70,"single-stim",91,92,5685287,"0-0","s21","img/Slide08.png",""
726,70,"single-stim",92,93,5686415,"0-0","s21","img/Slide03.png",""
1183,70,"single-stim",93,94,5687999,"0-0","s21","img/Slide09.png",""
750,74,"single-stim",94,95,5689151,"0-0","s21","img/Slide23.png",""
1014,70,"single-stim",95,96,5690567,"0-0","s21","img/Slide29.png",""
1134,74,"single-stim",96,97,5692103,"0-0","s21","img/Slide19.png",""
862,70,"single-stim",97,98,5693367,"0-0","s21","img/Slide04.png",""
807,74,"single-stim",98,99,5694575,"0-0","s21","img/Slide23.png",""
